id block condition stim stim_cat frequency response rt censor acc
11 5 speed 6005 nonword nw_very_low nonword 0.437 FALSE TRUE
11 5 speed 2045 word low nonword 0.428 FALSE FALSE
11 5 speed 1116 word high word 0.377 FALSE TRUE
11 5 speed 2076 word low word 0.366 FALSE TRUE
11 5 speed 1595 word high word 0.399 FALSE TRUE
11 5 speed 5696 nonword nw_low word 0.366 FALSE FALSE
11 5 speed 3256 word very_low word 0.478 FALSE TRUE
11 5 speed 6297 nonword nw_very_low nonword 0.54 FALSE TRUE
11 5 speed 2628 word low word 0.581 FALSE TRUE
11 5 speed 6475 nonword nw_very_low nonword 0.531 FALSE TRUE
11 5 speed 3527 word very_low nonword 0.521 FALSE FALSE
11 5 speed 5154 nonword nw_low nonword 0.57 FALSE TRUE
11 5 speed 5311 nonword nw_low nonword 0.457 FALSE TRUE
11 5 speed 3726 word very_low nonword 0.457 FALSE FALSE
11 5 speed 2133 word low nonword 0.533 FALSE FALSE
11 5 speed 3171 word very_low word 0.382 FALSE TRUE
11 5 speed 2725 word low word 0.387 FALSE TRUE
11 5 speed 1321 word high word 0.375 FALSE TRUE
11 5 speed 5546 nonword nw_low word 0.427 FALSE FALSE
11 5 speed 2745 word low word 0.653 FALSE TRUE
11 5 speed 2248 word low nonword 0.646 FALSE FALSE
11 5 speed 3554 word very_low nonword 0.739 FALSE FALSE
11 5 speed 5687 nonword nw_low nonword 0.601 FALSE TRUE
11 5 speed 1456 word high word 0.449 FALSE TRUE
11 5 speed 4522 nonword nw_high nonword 0.469 FALSE TRUE
11 5 speed 4402 nonword nw_high nonword 0.664 FALSE TRUE
11 5 speed 5631 nonword nw_low nonword 0.476 FALSE TRUE
11 5 speed 5599 nonword nw_low nonword 0.394 FALSE TRUE
11 5 speed 6587 nonword nw_very_low nonword 0.376 FALSE TRUE
11 5 speed 1793 word high word 0.491 FALSE TRUE
11 5 speed 5109 nonword nw_low nonword 0.501 FALSE TRUE
11 5 speed 5071 nonword nw_low word 0.626 FALSE FALSE
11 5 speed 6700 nonword nw_very_low nonword 0.606 FALSE TRUE
11 5 speed 6277 nonword nw_very_low nonword 0.436 FALSE TRUE
11 5 speed 3221 word very_low word 0.478 FALSE TRUE
11 5 speed 5690 nonword nw_low nonword 0.498 FALSE TRUE
11 5 speed 1426 word high word 0.425 FALSE TRUE
11 5 speed 6243 nonword nw_very_low nonword 0.429 FALSE TRUE
11 5 speed 4794 nonword nw_high nonword 0.51 FALSE TRUE
11 5 speed 3060 word very_low nonword 0.394 FALSE FALSE
11 5 speed 2495 word low word 0.467 FALSE TRUE
11 5 speed 2089 word low word 0.449 FALSE TRUE
11 5 speed 1514 word high word 0.405 FALSE TRUE
11 5 speed 4067 nonword nw_high nonword 0.47 FALSE TRUE
11 5 speed 3456 word very_low word 0.488 FALSE TRUE
11 5 speed 3564 word very_low word 0.499 FALSE TRUE
11 5 speed 2422 word low word 0.418 FALSE TRUE
11 5 speed 1118 word high word 0.438 FALSE TRUE
11 5 speed 6267 nonword nw_very_low nonword 0.44 FALSE TRUE
11 5 speed 4574 nonword nw_high nonword 0.541 FALSE TRUE
11 5 speed 4238 nonword nw_high word 0.446 FALSE FALSE
11 5 speed 1192 word high word 0.459 FALSE TRUE
11 5 speed 4097 nonword nw_high nonword 0.582 FALSE TRUE
11 5 speed 4503 nonword nw_high nonword 0.457 FALSE TRUE
11 5 speed 2185 word low nonword 0.406 FALSE FALSE
11 5 speed 2515 word low word 0.382 FALSE TRUE
11 5 speed 4312 nonword nw_high word 0.439 FALSE FALSE
11 5 speed 3701 word very_low word 0.559 FALSE TRUE
11 5 speed 5697 nonword nw_low nonword 0.554 FALSE TRUE
11 5 speed 4230 nonword nw_high nonword 0.478 FALSE TRUE
11 5 speed 4209 nonword nw_high nonword 0.591 FALSE TRUE
11 5 speed 4664 nonword nw_high nonword 0.419 FALSE TRUE
11 5 speed 5489 nonword nw_low nonword 0.395 FALSE TRUE
11 5 speed 3200 word very_low word 0.416 FALSE TRUE
11 5 speed 2820 word low nonword 0.571 FALSE FALSE
11 5 speed 1418 word high word 0.448 FALSE TRUE
11 5 speed 5265 nonword nw_low nonword 0.636 FALSE TRUE
11 5 speed 5059 nonword nw_low nonword 0.551 FALSE TRUE
11 5 speed 6087 nonword nw_very_low nonword 0.418 FALSE TRUE
11 5 speed 5472 nonword nw_low nonword 0.446 FALSE TRUE
11 5 speed 4261 nonword nw_high nonword 0.631 FALSE TRUE
11 5 speed 6439 nonword nw_very_low nonword 0.438 FALSE TRUE
11 5 speed 1551 word high nonword 0.383 FALSE FALSE
11 5 speed 3464 word very_low word 0.548 FALSE TRUE
11 5 speed 3444 word very_low word 0.488 FALSE TRUE
11 5 speed 6099 nonword nw_very_low nonword 0.561 FALSE TRUE
11 5 speed 1598 word high word 0.52 FALSE TRUE
11 5 speed 6540 nonword nw_very_low nonword 0.584 FALSE TRUE
11 5 speed 4511 nonword nw_high nonword 0.655 FALSE TRUE
11 6 accuracy 2828 word low word 0.981 FALSE TRUE
11 6 accuracy 4285 nonword nw_high nonword 0.565 FALSE TRUE
11 6 accuracy 3050 word very_low word 0.59 FALSE TRUE
11 6 accuracy 4357 nonword nw_high nonword 0.595 FALSE TRUE
11 6 accuracy 4651 nonword nw_high nonword 0.559 FALSE TRUE
11 6 accuracy 4679 nonword nw_high nonword 0.491 FALSE TRUE
11 6 accuracy 4707 nonword nw_high nonword 0.501 FALSE TRUE
11 6 accuracy 5445 nonword nw_low nonword 0.542 FALSE TRUE
11 6 accuracy 6416 nonword nw_very_low nonword 0.51 FALSE TRUE
11 6 accuracy 4765 nonword nw_high nonword 0.448 FALSE TRUE
11 6 accuracy 2129 word low nonword 0.564 FALSE FALSE
11 6 accuracy 2157 word low word 0.478 FALSE TRUE
11 6 accuracy 1427 word high word 0.419 FALSE TRUE
11 6 accuracy 6278 nonword nw_very_low word 0.502 FALSE FALSE
11 6 accuracy 2281 word low word 0.502 FALSE TRUE
11 6 accuracy 6460 nonword nw_very_low nonword 0.607 FALSE TRUE
11 6 accuracy 3101 word very_low word 0.54 FALSE TRUE
11 6 accuracy 6740 nonword nw_very_low nonword 0.636 FALSE TRUE
11 6 accuracy 5484 nonword nw_low nonword 0.717 FALSE TRUE
11 6 accuracy 1583 word high word 0.612 FALSE TRUE
11 6 accuracy 1117 word high word 0.522 FALSE TRUE
11 6 accuracy 2537 word low nonword 0.501 FALSE FALSE
11 6 accuracy 4078 nonword nw_high nonword 0.738 FALSE TRUE
11 6 accuracy 4042 nonword nw_high word 1.732 FALSE FALSE
11 6 accuracy 5719 nonword nw_low nonword 0.762 FALSE TRUE
11 6 accuracy 3067 word very_low word 0.591 FALSE TRUE
11 6 accuracy 3146 word very_low word 0.617 FALSE TRUE
11 6 accuracy 4703 nonword nw_high nonword 0.647 FALSE TRUE
11 6 accuracy 6309 nonword nw_very_low nonword 1.424 FALSE TRUE
11 6 accuracy 4220 nonword nw_high nonword 0.716 FALSE TRUE
11 6 accuracy 1250 word high word 0.595 FALSE TRUE
11 6 accuracy 1023 word high word 0.48 FALSE TRUE
11 6 accuracy 2825 word low word 0.739 FALSE TRUE
11 6 accuracy 2782 word low word 0.565 FALSE TRUE
11 6 accuracy 6317 nonword nw_very_low nonword 0.638 FALSE TRUE
11 6 accuracy 3152 word very_low word 1.204 FALSE TRUE
11 6 accuracy 2530 word low word 0.656 FALSE TRUE
11 6 accuracy 3216 word very_low word 0.783 FALSE TRUE
11 6 accuracy 2002 word low word 0.489 FALSE TRUE
11 6 accuracy 4755 nonword nw_high nonword 0.678 FALSE TRUE
11 6 accuracy 6649 nonword nw_very_low nonword 1.153 FALSE TRUE
11 6 accuracy 5702 nonword nw_low nonword 0.801 FALSE TRUE
11 6 accuracy 3414 word very_low word 1.132 FALSE TRUE
11 6 accuracy 1141 word high word 0.584 FALSE TRUE
11 6 accuracy 1377 word high word 0.417 FALSE TRUE
11 6 accuracy 5440 nonword nw_low nonword 0.814 FALSE TRUE
11 6 accuracy 2436 word low word 0.73 FALSE TRUE
11 6 accuracy 3478 word very_low word 0.513 FALSE TRUE
11 6 accuracy 6291 nonword nw_very_low nonword 0.637 FALSE TRUE
11 6 accuracy 3401 word very_low word 0.624 FALSE TRUE
11 6 accuracy 5166 nonword nw_low nonword 0.697 FALSE TRUE
11 6 accuracy 5203 nonword nw_low nonword 0.633 FALSE TRUE
11 6 accuracy 2829 word low word 0.572 FALSE TRUE
11 6 accuracy 2181 word low word 0.687 FALSE TRUE
11 6 accuracy 5512 nonword nw_low nonword 0.76 FALSE TRUE
11 6 accuracy 4623 nonword nw_high nonword 0.84 FALSE TRUE
11 6 accuracy 2216 word low nonword 1.008 FALSE FALSE
11 6 accuracy 5473 nonword nw_low nonword 0.655 FALSE TRUE
11 6 accuracy 1588 word high word 0.781 FALSE TRUE
11 6 accuracy 4306 nonword nw_high nonword 0.728 FALSE TRUE
11 6 accuracy 4248 nonword nw_high word 0.612 FALSE FALSE
11 6 accuracy 1474 word high word 0.73 FALSE TRUE
11 6 accuracy 6709 nonword nw_very_low nonword 0.543 FALSE TRUE
11 6 accuracy 5525 nonword nw_low nonword 0.562 FALSE TRUE
11 6 accuracy 3438 word very_low word 0.614 FALSE TRUE
11 6 accuracy 6581 nonword nw_very_low nonword 0.5 FALSE TRUE
11 6 accuracy 6068 nonword nw_very_low word 0.738 FALSE FALSE
11 6 accuracy 1024 word high word 0.622 FALSE TRUE
11 6 accuracy 1367 word high word 0.48 FALSE TRUE
11 6 accuracy 6491 nonword nw_very_low nonword 0.47 FALSE TRUE
11 6 accuracy 4650 nonword nw_high nonword 0.605 FALSE TRUE
11 6 accuracy 6583 nonword nw_very_low nonword 0.81 FALSE TRUE
11 6 accuracy 6357 nonword nw_very_low nonword 0.757 FALSE TRUE
11 6 accuracy 5084 nonword nw_low nonword 0.789 FALSE TRUE
11 6 accuracy 2412 word low word 0.696 FALSE TRUE
11 6 accuracy 1419 word high word 0.583 FALSE TRUE
11 6 accuracy 5223 nonword nw_low nonword 0.561 FALSE TRUE
11 6 accuracy 1086 word high word 0.475 FALSE TRUE
11 6 accuracy 3122 word very_low word 0.387 FALSE TRUE
11 6 accuracy 2175 word low word 0.823 FALSE TRUE
11 6 accuracy 3505 word very_low word 0.655 FALSE TRUE
11 6 accuracy 1387 word high word 0.418 FALSE TRUE
11 6 accuracy 3703 word very_low word 0.544 FALSE TRUE
11 6 accuracy 3105 word very_low word 0.823 FALSE TRUE
11 6 accuracy 5625 nonword nw_low nonword 0.606 FALSE TRUE
11 6 accuracy 2760 word low word 0.551 FALSE TRUE
11 6 accuracy 3173 word very_low word 0.469 FALSE TRUE
11 6 accuracy 5504 nonword nw_low nonword 0.688 FALSE TRUE
11 6 accuracy 5721 nonword nw_low nonword 0.478 FALSE TRUE
11 6 accuracy 6668 nonword nw_very_low nonword 0.508 FALSE TRUE
11 6 accuracy 1760 word high word 0.491 FALSE TRUE
11 6 accuracy 1048 word high word 0.406 FALSE TRUE
11 6 accuracy 6040 nonword nw_very_low word 0.552 FALSE FALSE
11 6 accuracy 4027 nonword nw_high nonword 0.716 FALSE TRUE
11 6 accuracy 5545 nonword nw_low nonword 0.533 FALSE TRUE
11 6 accuracy 3191 word very_low word 0.644 FALSE TRUE
11 7 speed 6380 nonword nw_very_low nonword 0.71 FALSE TRUE
11 7 speed 6521 nonword nw_very_low nonword 0.399 FALSE TRUE
11 7 speed 2182 word low nonword 0.458 FALSE FALSE
11 7 speed 4431 nonword nw_high nonword 0.592 FALSE TRUE
11 7 speed 1128 word high word 0.467 FALSE TRUE
11 7 speed 3195 word very_low word 0.573 FALSE TRUE
11 7 speed 4034 nonword nw_high nonword 0.614 FALSE TRUE
11 7 speed 5011 nonword nw_low word 0.467 FALSE FALSE
11 7 speed 3377 word very_low word 0.502 FALSE TRUE
11 7 speed 6164 nonword nw_very_low nonword 0.519 FALSE TRUE
11 7 speed 2343 word low word 0.488 FALSE TRUE
11 7 speed 3159 word very_low word 0.439 FALSE TRUE
11 7 speed 2678 word low word 0.46 FALSE TRUE
11 7 speed 5402 nonword nw_low nonword 0.564 FALSE TRUE
11 7 speed 6350 nonword nw_very_low nonword 0.467 FALSE TRUE
11 7 speed 5638 nonword nw_low nonword 0.447 FALSE TRUE
11 7 speed 6224 nonword nw_very_low nonword 0.583 FALSE TRUE
11 7 speed 5007 nonword nw_low nonword 0.48 FALSE TRUE
11 7 speed 6589 nonword nw_very_low nonword 0.436 FALSE TRUE
11 7 speed 3462 word very_low nonword 0.48 FALSE FALSE
11 7 speed 4476 nonword nw_high nonword 0.592 FALSE TRUE
11 7 speed 3303 word very_low word 0.519 FALSE TRUE
11 7 speed 4332 nonword nw_high nonword 0.519 FALSE TRUE
11 7 speed 4624 nonword nw_high nonword 0.51 FALSE TRUE
11 7 speed 6526 nonword nw_very_low nonword 0.523 FALSE TRUE
11 7 speed 3254 word very_low word 0.509 FALSE TRUE
11 7 speed 4382 nonword nw_high nonword 0.707 FALSE TRUE
11 7 speed 4694 nonword nw_high nonword 0.511 FALSE TRUE
11 7 speed 1121 word high word 0.438 FALSE TRUE
11 7 speed 5468 nonword nw_low word 0.481 FALSE FALSE
11 7 speed 2103 word low word 0.415 FALSE TRUE
11 7 speed 5282 nonword nw_low nonword 0.78 FALSE TRUE
11 7 speed 1556 word high word 0.623 FALSE TRUE
11 7 speed 3487 word very_low nonword 0.53 FALSE FALSE
11 7 speed 6129 nonword nw_very_low nonword 0.508 FALSE TRUE
11 7 speed 4644 nonword nw_high nonword 0.384 FALSE TRUE
11 7 speed 4383 nonword nw_high nonword 0.471 FALSE TRUE
11 7 speed 1295 word high word 0.537 FALSE TRUE
11 7 speed 3111 word very_low nonword 0.613 FALSE FALSE
11 7 speed 2789 word low nonword 0.593 FALSE FALSE
11 7 speed 2665 word low word 0.488 FALSE TRUE
11 7 speed 2843 word low word 0.696 FALSE TRUE
11 7 speed 2832 word low word 0.388 FALSE TRUE
11 7 speed 5119 nonword nw_low nonword 0.429 FALSE TRUE
11 7 speed 1484 word high word 0.445 FALSE TRUE
11 7 speed 1620 word high word 0.47 FALSE TRUE
11 7 speed 3176 word very_low word 0.481 FALSE TRUE
11 7 speed 2520 word low nonword 0.594 FALSE FALSE
11 7 speed 5176 nonword nw_low nonword 0.605 FALSE TRUE
11 7 speed 4341 nonword nw_high nonword 0.532 FALSE TRUE
11 7 speed 1676 word high word 0.488 FALSE TRUE
11 7 speed 1194 word high word 0.466 FALSE TRUE
11 7 speed 3226 word very_low word 0.387 FALSE TRUE
11 7 speed 1422 word high word 0.418 FALSE TRUE
11 7 speed 1316 word high word 0.407 FALSE TRUE
11 7 speed 1234 word high word 0.45 FALSE TRUE
11 7 speed 5075 nonword nw_low nonword 0.552 FALSE TRUE
11 7 speed 3229 word very_low word 0.77 FALSE TRUE
11 7 speed 6621 nonword nw_very_low nonword 0.53 FALSE TRUE
11 7 speed 6605 nonword nw_very_low nonword 0.488 FALSE TRUE
11 7 speed 5656 nonword nw_low nonword 0.415 FALSE TRUE
11 7 speed 4393 nonword nw_high nonword 0.478 FALSE TRUE
11 7 speed 3071 word very_low word 0.466 FALSE TRUE
11 7 speed 3251 word very_low word 0.694 FALSE TRUE
11 7 speed 1273 word high word 0.374 FALSE TRUE
11 7 speed 4466 nonword nw_high nonword 0.575 FALSE TRUE
11 7 speed 1156 word high word 0.393 FALSE TRUE
11 7 speed 2091 word low word 0.388 FALSE TRUE
11 7 speed 5658 nonword nw_low nonword 0.459 FALSE TRUE
11 7 speed 4007 nonword nw_high word 0.57 FALSE FALSE
11 7 speed 2707 word low word 0.576 FALSE TRUE
11 7 speed 5012 nonword nw_low nonword 0.606 FALSE TRUE
11 7 speed 6170 nonword nw_very_low nonword 0.437 FALSE TRUE
11 7 speed 4163 nonword nw_high nonword 0.53 FALSE TRUE
11 7 speed 5378 nonword nw_low nonword 0.457 FALSE TRUE
11 7 speed 1142 word high word 0.509 FALSE TRUE
11 7 speed 5462 nonword nw_low nonword 0.571 FALSE TRUE
11 7 speed 2380 word low nonword 0.509 FALSE FALSE
11 7 speed 6402 nonword nw_very_low nonword 0.488 FALSE TRUE
11 7 speed 3630 word very_low nonword 0.625 FALSE FALSE
11 7 speed 2094 word low word 0.561 FALSE TRUE
11 7 speed 6391 nonword nw_very_low nonword 0.53 FALSE TRUE
11 7 speed 1292 word high word 0.478 FALSE TRUE
11 7 speed 4164 nonword nw_high nonword 0.53 FALSE TRUE
11 7 speed 5691 nonword nw_low nonword 0.53 FALSE TRUE
11 7 speed 5137 nonword nw_low nonword 0.519 FALSE TRUE
11 7 speed 3372 word very_low word 0.627 FALSE TRUE
11 7 speed 6274 nonword nw_very_low nonword 0.604 FALSE TRUE
11 7 speed 2140 word low nonword 0.396 FALSE FALSE
11 7 speed 6409 nonword nw_very_low nonword 0.53 FALSE TRUE
11 7 speed 6334 nonword nw_very_low word 0.467 FALSE FALSE
11 7 speed 2308 word low word 0.548 FALSE TRUE
11 7 speed 4354 nonword nw_high nonword 0.582 FALSE TRUE
11 7 speed 1746 word high word 0.488 FALSE TRUE
11 7 speed 2555 word low word 0.613 FALSE TRUE
11 7 speed 3724 word very_low nonword 0.582 FALSE FALSE
11 8 accuracy 6023 nonword nw_very_low nonword 0.924 FALSE TRUE
11 8 accuracy 1151 word high word 0.604 FALSE TRUE
11 8 accuracy 1706 word high word 0.723 FALSE TRUE
11 8 accuracy 3352 word very_low word 0.741 FALSE TRUE
11 8 accuracy 1728 word high word 0.699 FALSE TRUE
11 8 accuracy 6496 nonword nw_very_low nonword 0.739 FALSE TRUE
11 8 accuracy 4461 nonword nw_high nonword 0.707 FALSE TRUE
11 8 accuracy 1014 word high word 0.499 FALSE TRUE
11 8 accuracy 3062 word very_low word 0.699 FALSE TRUE
11 8 accuracy 1807 word high word 0.573 FALSE TRUE
11 8 accuracy 5563 nonword nw_low nonword 0.688 FALSE TRUE
11 8 accuracy 3205 word very_low word 0.507 FALSE TRUE
11 8 accuracy 3009 word very_low word 0.482 FALSE TRUE
11 8 accuracy 1043 word high word 0.481 FALSE TRUE
11 8 accuracy 3004 word very_low nonword 1.673 FALSE FALSE
11 8 accuracy 6016 nonword nw_very_low nonword 0.995 FALSE TRUE
11 8 accuracy 3529 word very_low word 1.65 FALSE TRUE
11 8 accuracy 4654 nonword nw_high nonword 0.823 FALSE TRUE
11 8 accuracy 5732 nonword nw_low nonword 0.799 FALSE TRUE
11 8 accuracy 2025 word low word 0.666 FALSE TRUE
11 8 accuracy 3127 word very_low word 0.772 FALSE TRUE
11 8 accuracy 5642 nonword nw_low nonword 0.636 FALSE TRUE
11 8 accuracy 5322 nonword nw_low nonword 0.562 FALSE TRUE
11 8 accuracy 5199 nonword nw_low word 0.499 FALSE FALSE
11 8 accuracy 2153 word low nonword 0.748 FALSE FALSE
11 8 accuracy 5172 nonword nw_low nonword 0.715 FALSE TRUE
11 8 accuracy 2523 word low word 0.643 FALSE TRUE
11 8 accuracy 5718 nonword nw_low nonword 0.814 FALSE TRUE
11 8 accuracy 4035 nonword nw_high nonword 0.757 FALSE TRUE
11 8 accuracy 4252 nonword nw_high nonword 0.479 FALSE TRUE
11 8 accuracy 3246 word very_low nonword 0.812 FALSE FALSE
11 8 accuracy 4166 nonword nw_high nonword 0.569 FALSE TRUE
11 8 accuracy 5434 nonword nw_low nonword 0.603 FALSE TRUE
11 8 accuracy 4643 nonword nw_high nonword 0.467 FALSE TRUE
11 8 accuracy 2783 word low word 0.541 FALSE TRUE
11 8 accuracy 5048 nonword nw_low nonword 0.597 FALSE TRUE
11 8 accuracy 5102 nonword nw_low nonword 0.522 FALSE TRUE
11 8 accuracy 2057 word low word 0.448 FALSE TRUE
11 8 accuracy 2264 word low word 0.628 FALSE TRUE
11 8 accuracy 2655 word low word 0.522 FALSE TRUE
11 8 accuracy 1343 word high word 0.452 FALSE TRUE
11 8 accuracy 6248 nonword nw_very_low nonword 0.533 FALSE TRUE
11 8 accuracy 2632 word low word 1.061 FALSE TRUE
11 8 accuracy 6613 nonword nw_very_low nonword 0.759 FALSE TRUE
11 8 accuracy 5213 nonword nw_low nonword 0.541 FALSE TRUE
11 8 accuracy 1089 word high word 0.502 FALSE TRUE
11 8 accuracy 5245 nonword nw_low nonword 0.644 FALSE TRUE
11 8 accuracy 6081 nonword nw_very_low nonword 0.592 FALSE TRUE
11 8 accuracy 5272 nonword nw_low nonword 0.49 FALSE TRUE
11 8 accuracy 6194 nonword nw_very_low nonword 0.458 FALSE TRUE
11 8 accuracy 6483 nonword nw_very_low nonword 0.427 FALSE TRUE
11 8 accuracy 6451 nonword nw_very_low nonword 0.479 FALSE TRUE
11 8 accuracy 2761 word low nonword 0.428 FALSE FALSE
11 8 accuracy 4784 nonword nw_high nonword 0.612 FALSE TRUE
11 8 accuracy 6235 nonword nw_very_low nonword 0.739 FALSE TRUE
11 8 accuracy 4098 nonword nw_high nonword 0.489 FALSE TRUE
11 8 accuracy 3470 word very_low word 0.715 FALSE TRUE
11 8 accuracy 6514 nonword nw_very_low word 1.5 FALSE FALSE
11 8 accuracy 4161 nonword nw_high word 0.893 FALSE FALSE
11 8 accuracy 3272 word very_low word 0.636 FALSE TRUE
11 8 accuracy 1526 word high word 0.457 FALSE TRUE
11 8 accuracy 5667 nonword nw_low nonword 0.598 FALSE TRUE
11 8 accuracy 3417 word very_low nonword 1.245 FALSE FALSE
11 8 accuracy 4190 nonword nw_high nonword 0.623 FALSE TRUE
11 8 accuracy 2325 word low word 0.674 FALSE TRUE
11 8 accuracy 1162 word high word 0.44 FALSE TRUE
11 8 accuracy 2548 word low word 0.502 FALSE TRUE
11 8 accuracy 3364 word very_low word 1.164 FALSE TRUE
11 8 accuracy 6307 nonword nw_very_low nonword 0.73 FALSE TRUE
11 8 accuracy 2016 word low word 0.542 FALSE TRUE
11 8 accuracy 1374 word high word 0.459 FALSE TRUE
11 8 accuracy 4384 nonword nw_high nonword 0.606 FALSE TRUE
11 8 accuracy 4812 nonword nw_high nonword 0.852 FALSE TRUE
11 8 accuracy 4708 nonword nw_high nonword 0.633 FALSE TRUE
11 8 accuracy 5146 nonword nw_low nonword 0.481 FALSE TRUE
11 8 accuracy 2291 word low word 0.613 FALSE TRUE
11 8 accuracy 1112 word high word 0.501 FALSE TRUE
11 8 accuracy 4788 nonword nw_high nonword 0.709 FALSE TRUE
11 8 accuracy 6367 nonword nw_very_low nonword 0.599 FALSE TRUE
11 8 accuracy 1213 word high word 0.459 FALSE TRUE
11 8 accuracy 3541 word very_low word 0.575 FALSE TRUE
11 8 accuracy 1770 word high word 0.458 FALSE TRUE
11 8 accuracy 2104 word low word 0.524 FALSE TRUE
11 8 accuracy 4712 nonword nw_high nonword 0.781 FALSE TRUE
11 8 accuracy 4405 nonword nw_high nonword 0.539 FALSE TRUE
11 8 accuracy 5239 nonword nw_low nonword 0.562 FALSE TRUE
11 8 accuracy 6257 nonword nw_very_low nonword 0.478 FALSE TRUE
11 8 accuracy 2540 word low word 0.634 FALSE TRUE
11 8 accuracy 6520 nonword nw_very_low nonword 0.615 FALSE TRUE
11 8 accuracy 6090 nonword nw_very_low nonword 0.55 FALSE TRUE
11 8 accuracy 3435 word very_low nonword 0.476 FALSE FALSE
11 8 accuracy 3696 word very_low word 0.646 FALSE TRUE
11 8 accuracy 1658 word high word 0.441 FALSE TRUE
11 8 accuracy 1223 word high word 0.398 FALSE TRUE
11 8 accuracy 3440 word very_low nonword 0.637 FALSE FALSE
11 8 accuracy 2208 word low word 1.057 FALSE TRUE
11 9 speed 2027 word low word 1.058 FALSE TRUE
11 9 speed 4563 nonword nw_high nonword 0.583 FALSE TRUE
11 9 speed 2261 word low nonword 0.427 FALSE FALSE
11 9 speed 3131 word very_low word 0.542 FALSE TRUE
11 9 speed 6469 nonword nw_very_low word 0.462 FALSE FALSE
11 9 speed 4346 nonword nw_high word 0.481 FALSE FALSE
11 9 speed 6608 nonword nw_very_low word 0.658 FALSE FALSE
11 9 speed 3063 word very_low word 0.614 FALSE TRUE
11 9 speed 4686 nonword nw_high word 0.429 FALSE FALSE
11 9 speed 4789 nonword nw_high nonword 0.448 FALSE TRUE
11 9 speed 2209 word low nonword 0.501 FALSE FALSE
11 9 speed 1607 word high word 0.428 FALSE TRUE
11 9 speed 1451 word high word 0.46 FALSE TRUE
11 9 speed 1615 word high word 0.379 FALSE TRUE
11 9 speed 3345 word very_low nonword 0.542 FALSE FALSE
11 9 speed 3670 word very_low word 0.697 FALSE TRUE
11 9 speed 5240 nonword nw_low word 0.459 FALSE FALSE
11 9 speed 1160 word high word 0.5 FALSE TRUE
11 9 speed 6713 nonword nw_very_low nonword 0.555 FALSE TRUE
11 9 speed 5769 nonword nw_low word 0.417 FALSE FALSE
11 9 speed 1091 word high word 0.426 FALSE TRUE
11 9 speed 5683 nonword nw_low nonword 0.417 FALSE TRUE
11 9 speed 6201 nonword nw_very_low word 0.363 FALSE FALSE
11 9 speed 6610 nonword nw_very_low nonword 0.522 FALSE TRUE
11 9 speed 5405 nonword nw_low nonword 0.355 FALSE TRUE
11 9 speed 6657 nonword nw_very_low nonword 0.387 FALSE TRUE
11 9 speed 5218 nonword nw_low nonword 0.385 FALSE TRUE
11 9 speed 5500 nonword nw_low nonword 0.386 FALSE TRUE
11 9 speed 6428 nonword nw_very_low nonword 0.398 FALSE TRUE
11 9 speed 4253 nonword nw_high nonword 0.468 FALSE TRUE
11 9 speed 1012 word high word 0.375 FALSE TRUE
11 9 speed 2739 word low word 0.46 FALSE TRUE
11 9 speed 3383 word very_low word 0.429 FALSE TRUE
11 9 speed 3571 word very_low word 0.419 FALSE TRUE
11 9 speed 3539 word very_low word 0.387 FALSE TRUE
11 9 speed 5639 nonword nw_low nonword 0.657 FALSE TRUE
11 9 speed 5839 nonword nw_low nonword 0.487 FALSE TRUE
11 9 speed 5171 nonword nw_low word 0.436 FALSE FALSE
11 9 speed 4507 nonword nw_high nonword 0.611 FALSE TRUE
11 9 speed 6718 nonword nw_very_low nonword 0.508 FALSE TRUE
11 9 speed 6687 nonword nw_very_low nonword 0.402 FALSE TRUE
11 9 speed 3673 word very_low nonword 0.415 FALSE FALSE
11 9 speed 1653 word high word 0.447 FALSE TRUE
11 9 speed 1521 word high word 0.365 FALSE TRUE
11 9 speed 2351 word low word 0.388 FALSE TRUE
11 9 speed 3545 word very_low word 0.377 FALSE TRUE
11 9 speed 1137 word high word 0.44 FALSE TRUE
11 9 speed 2350 word low word 0.513 FALSE TRUE
11 9 speed 5031 nonword nw_low word 0.398 FALSE FALSE
11 9 speed 6013 nonword nw_very_low nonword 0.491 FALSE TRUE
11 9 speed 1813 word high word 0.543 FALSE TRUE
11 9 speed 1562 word high word 0.564 FALSE TRUE
11 9 speed 6286 nonword nw_very_low nonword 0.564 FALSE TRUE
11 9 speed 5152 nonword nw_low nonword 0.456 FALSE TRUE
11 9 speed 1289 word high word 0.457 FALSE TRUE
11 9 speed 2466 word low nonword 0.678 FALSE FALSE
11 9 speed 3625 word very_low word 0.591 FALSE TRUE
11 9 speed 1512 word high word 0.397 FALSE TRUE
11 9 speed 6678 nonword nw_very_low nonword 0.459 FALSE TRUE
11 9 speed 6672 nonword nw_very_low nonword 0.5 FALSE TRUE
11 9 speed 2242 word low word 0.583 FALSE TRUE
11 9 speed 4568 nonword nw_high nonword 0.544 FALSE TRUE
11 9 speed 5596 nonword nw_low nonword 0.448 FALSE TRUE
11 9 speed 6405 nonword nw_very_low nonword 0.415 FALSE TRUE
11 9 speed 3310 word very_low nonword 0.479 FALSE FALSE
11 9 speed 5855 nonword nw_low nonword 0.52 FALSE TRUE
11 9 speed 2341 word low word 0.504 FALSE TRUE
11 9 speed 2256 word low word 0.594 FALSE TRUE
