id session block trial instruction source strength response response_num correct rt outlier acc
kr 4 6 23 accuracy light 21 light 2 TRUE 1.055 FALSE TRUE
kr 4 6 24 accuracy dark 8 dark 1 TRUE 0.47 FALSE TRUE
kr 4 6 25 accuracy light 15 dark 1 FALSE 1.157 FALSE FALSE
kr 4 6 26 accuracy light 21 light 2 TRUE 0.321 FALSE TRUE
kr 4 6 27 accuracy dark 10 dark 1 TRUE 0.437 FALSE TRUE
kr 4 6 28 accuracy light 12 dark 1 FALSE 0.467 FALSE FALSE
kr 4 6 29 accuracy light 17 light 2 TRUE 0.488 FALSE TRUE
kr 4 6 30 accuracy light 9 dark 1 FALSE 0.422 FALSE FALSE
kr 4 6 31 accuracy light 11 dark 1 FALSE 0.591 FALSE FALSE
kr 4 6 32 accuracy light 14 light 2 TRUE 0.569 FALSE TRUE
kr 4 6 33 accuracy dark 8 dark 1 TRUE 0.586 FALSE TRUE
kr 4 6 34 accuracy light 18 light 2 TRUE 0.51 FALSE TRUE
kr 4 6 35 accuracy dark 17 light 2 FALSE 0.415 FALSE FALSE
kr 4 6 36 accuracy light 23 light 2 TRUE 0.44 FALSE TRUE
kr 4 6 37 accuracy light 29 light 2 TRUE 0.416 FALSE TRUE
kr 4 6 38 accuracy light 19 light 2 TRUE 0.615 FALSE TRUE
kr 4 6 39 accuracy light 16 light 2 TRUE 0.399 FALSE TRUE
kr 4 6 40 accuracy dark 11 dark 1 TRUE 0.406 FALSE TRUE
kr 4 6 41 accuracy dark 0 dark 1 TRUE 0.366 FALSE TRUE
kr 4 6 42 accuracy dark 9 dark 1 TRUE 0.433 FALSE TRUE
kr 4 6 43 accuracy dark 16 light 2 FALSE 0.526 FALSE FALSE
kr 4 6 44 accuracy dark 12 dark 1 TRUE 1.009 FALSE TRUE
kr 4 6 45 accuracy dark 14 dark 1 TRUE 0.613 FALSE TRUE
kr 4 6 46 accuracy dark 15 light 2 FALSE 1.321 FALSE FALSE
kr 4 6 47 accuracy dark 10 dark 1 TRUE 0.464 FALSE TRUE
kr 4 6 48 accuracy light 16 light 2 TRUE 0.661 FALSE TRUE
kr 4 6 49 accuracy light 21 light 2 TRUE 0.382 FALSE TRUE
kr 4 6 50 accuracy light 25 light 2 TRUE 0.368 FALSE TRUE
kr 4 6 51 accuracy light 18 light 2 TRUE 1.425 FALSE TRUE
kr 4 6 52 accuracy light 24 light 2 TRUE 0.633 FALSE TRUE
kr 4 6 53 accuracy dark 13 dark 1 TRUE 0.553 FALSE TRUE
kr 4 6 54 accuracy light 19 light 2 TRUE 2.545 TRUE TRUE
kr 4 6 55 accuracy dark 17 light 2 FALSE 1.093 FALSE FALSE
kr 4 6 56 accuracy light 16 light 2 TRUE 0.458 FALSE TRUE
kr 4 6 57 accuracy dark 18 light 2 FALSE 1.044 FALSE FALSE
kr 4 6 58 accuracy dark 15 light 2 FALSE 1.036 FALSE FALSE
kr 4 6 59 accuracy light 20 light 2 TRUE 0.455 FALSE TRUE
kr 4 6 60 accuracy light 21 light 2 TRUE 0.729 FALSE TRUE
kr 4 6 61 accuracy dark 15 dark 1 TRUE 0.584 FALSE TRUE
kr 4 6 62 accuracy dark 8 dark 1 TRUE 0.398 FALSE TRUE
kr 4 6 63 accuracy light 14 dark 1 FALSE 0.43 FALSE FALSE
kr 4 6 64 accuracy light 19 light 2 TRUE 0.981 FALSE TRUE
kr 4 6 65 accuracy dark 9 dark 1 TRUE 0.42 FALSE TRUE
kr 4 6 66 accuracy dark 14 dark 1 TRUE 0.48 FALSE TRUE
kr 4 6 67 accuracy light 24 light 2 TRUE 0.624 FALSE TRUE
kr 4 6 68 accuracy dark 18 light 2 FALSE 0.68 FALSE FALSE
kr 4 6 69 accuracy dark 13 light 2 FALSE 0.556 FALSE FALSE
kr 4 6 70 accuracy light 24 light 2 TRUE 0.575 FALSE TRUE
kr 4 6 71 accuracy light 27 light 2 TRUE 0.48 FALSE TRUE
kr 4 6 72 accuracy light 26 light 2 TRUE 0.449 FALSE TRUE
kr 4 6 73 accuracy dark 9 dark 1 TRUE 0.47 FALSE TRUE
kr 4 6 74 accuracy dark 16 dark 1 TRUE 0.596 FALSE TRUE
kr 4 6 75 accuracy light 22 light 2 TRUE 0.789 FALSE TRUE
kr 4 6 76 accuracy dark 12 dark 1 TRUE 0.553 FALSE TRUE
kr 4 6 77 accuracy dark 7 dark 1 TRUE 0.463 FALSE TRUE
kr 4 6 78 accuracy light 12 dark 1 FALSE 0.4 FALSE FALSE
kr 4 6 79 accuracy light 16 light 2 TRUE 0.702 FALSE TRUE
kr 4 6 80 accuracy dark 26 light 2 FALSE 0.45 FALSE FALSE
kr 4 6 81 accuracy dark 8 dark 1 TRUE 0.644 FALSE TRUE
kr 4 6 82 accuracy light 14 dark 1 FALSE 0.713 FALSE FALSE
kr 4 6 83 accuracy dark 16 light 2 FALSE 0.481 FALSE FALSE
kr 4 6 84 accuracy light 18 light 2 TRUE 1.184 FALSE TRUE
kr 4 6 85 accuracy dark 4 light 2 FALSE 0.464 FALSE FALSE
kr 4 6 86 accuracy light 17 light 2 TRUE 0.532 FALSE TRUE
kr 4 6 87 accuracy light 13 dark 1 FALSE 0.534 FALSE FALSE
kr 4 6 88 accuracy light 23 light 2 TRUE 0.486 FALSE TRUE
kr 4 6 89 accuracy dark 11 dark 1 TRUE 0.386 FALSE TRUE
kr 4 6 90 accuracy light 27 light 2 TRUE 0.394 FALSE TRUE
kr 4 6 91 accuracy light 26 light 2 TRUE 0.397 FALSE TRUE
kr 4 6 92 accuracy dark 13 dark 1 TRUE 0.404 FALSE TRUE
kr 4 6 93 accuracy dark 3 dark 1 TRUE 0.333 FALSE TRUE
kr 4 6 94 accuracy light 15 dark 1 FALSE 0.514 FALSE FALSE
kr 4 6 95 accuracy light 13 dark 1 FALSE 1.331 FALSE FALSE
kr 4 6 96 accuracy light 16 light 2 TRUE 0.566 FALSE TRUE
kr 4 6 97 accuracy dark 8 dark 1 TRUE 0.385 FALSE TRUE
kr 4 6 98 accuracy light 18 light 2 TRUE 0.394 FALSE TRUE
kr 4 6 99 accuracy light 12 dark 1 FALSE 0.452 FALSE FALSE
kr 4 6 100 accuracy dark 13 dark 1 TRUE 1.316 FALSE TRUE
kr 4 6 101 accuracy dark 10 dark 1 TRUE 0.78 FALSE TRUE
kr 4 6 102 accuracy light 31 light 2 TRUE 0.393 FALSE TRUE
kr 4 7 2 speed dark 7 dark 1 TRUE 0.415 FALSE TRUE
kr 4 7 3 speed light 17 light 2 TRUE 0.309 FALSE TRUE
kr 4 7 4 speed dark 5 dark 1 TRUE 0.317 FALSE TRUE
kr 4 7 5 speed dark 10 dark 1 TRUE 0.329 FALSE TRUE
kr 4 7 6 speed light 15 light 2 TRUE 0.357 FALSE TRUE
kr 4 7 7 speed light 15 dark 1 FALSE 0.252 FALSE FALSE
kr 4 7 8 speed dark 20 light 2 FALSE 0.302 FALSE FALSE
kr 4 7 9 speed dark 19 light 2 FALSE 0.29 FALSE FALSE
kr 4 7 10 speed light 22 light 2 TRUE 0.323 FALSE TRUE
kr 4 7 11 speed light 22 light 2 TRUE 0.316 FALSE TRUE
kr 4 7 12 speed light 14 dark 1 FALSE 0.469 FALSE FALSE
kr 4 7 13 speed dark 10 dark 1 TRUE 0.324 FALSE TRUE
kr 4 7 14 speed dark 2 dark 1 TRUE 0.448 FALSE TRUE
kr 4 7 15 speed dark 4 dark 1 TRUE 0.282 FALSE TRUE
kr 4 7 16 speed light 18 light 2 TRUE 0.377 FALSE TRUE
kr 4 7 17 speed light 21 light 2 TRUE 0.282 FALSE TRUE
kr 4 7 18 speed dark 8 dark 1 TRUE 0.336 FALSE TRUE
kr 4 7 19 speed dark 2 dark 1 TRUE 0.298 FALSE TRUE
kr 4 7 20 speed dark 10 dark 1 TRUE 0.299 FALSE TRUE
kr 4 7 21 speed dark 17 light 2 FALSE 0.327 FALSE FALSE
kr 4 7 22 speed light 17 light 2 TRUE 0.375 FALSE TRUE
kr 4 7 23 speed dark 4 dark 1 TRUE 0.287 FALSE TRUE
kr 4 7 24 speed dark 17 light 2 FALSE 0.328 FALSE FALSE
kr 4 7 25 speed light 24 light 2 TRUE 0.373 FALSE TRUE
kr 4 7 26 speed light 23 light 2 TRUE 0.265 FALSE TRUE
kr 4 7 27 speed dark 8 dark 1 TRUE 0.319 FALSE TRUE
kr 4 7 28 speed dark 16 light 2 FALSE 0.377 FALSE FALSE
kr 4 7 29 speed light 29 light 2 TRUE 0.372 FALSE TRUE
kr 4 7 30 speed light 15 light 2 TRUE 0.38 FALSE TRUE
kr 4 7 31 speed dark 26 light 2 FALSE 0.413 FALSE FALSE
kr 4 7 32 speed dark 7 dark 1 TRUE 0.296 FALSE TRUE
kr 4 7 33 speed light 14 dark 1 FALSE 0.332 FALSE FALSE
kr 4 7 34 speed dark 12 dark 1 TRUE 0.374 FALSE TRUE
kr 4 7 35 speed dark 11 light 2 FALSE 0.293 FALSE FALSE
kr 4 7 36 speed light 19 light 2 TRUE 0.424 FALSE TRUE
kr 4 7 37 speed light 25 light 2 TRUE 0.298 FALSE TRUE
kr 4 7 38 speed dark 21 light 2 FALSE 0.331 FALSE FALSE
kr 4 7 39 speed dark 16 light 2 FALSE 0.357 FALSE FALSE
kr 4 7 40 speed dark 1 dark 1 TRUE 0.594 FALSE TRUE
kr 4 7 41 speed dark 1 dark 1 TRUE 0.288 FALSE TRUE
kr 4 7 42 speed light 20 light 2 TRUE 0.34 FALSE TRUE
kr 4 7 43 speed light 14 dark 1 FALSE 0.382 FALSE FALSE
kr 4 7 44 speed light 21 light 2 TRUE 0.268 FALSE TRUE
kr 4 7 45 speed dark 18 light 2 FALSE 0.312 FALSE FALSE
kr 4 7 46 speed light 32 light 2 TRUE 0.29 FALSE TRUE
kr 4 7 47 speed light 20 dark 1 FALSE 0.265 FALSE FALSE
kr 4 7 48 speed dark 19 dark 1 TRUE 0.274 FALSE TRUE
kr 4 7 49 speed dark 20 light 2 FALSE 0.279 FALSE FALSE
kr 4 7 50 speed dark 12 dark 1 TRUE 0.21 FALSE TRUE
kr 4 7 51 speed light 14 dark 1 FALSE 0.262 FALSE FALSE
kr 4 7 52 speed dark 21 dark 1 TRUE 0.238 FALSE TRUE
kr 4 7 53 speed light 28 light 2 TRUE 0.324 FALSE TRUE
kr 4 7 54 speed light 12 dark 1 FALSE 0.35 FALSE FALSE
kr 4 7 55 speed light 15 light 2 TRUE 0.267 FALSE TRUE
kr 4 7 56 speed light 24 dark 1 FALSE 0.284 FALSE FALSE
kr 4 7 57 speed light 16 light 2 TRUE 0.266 FALSE TRUE
kr 4 7 58 speed dark 8 dark 1 TRUE 0.35 FALSE TRUE
kr 4 7 59 speed light 18 light 2 TRUE 0.405 FALSE TRUE
kr 4 7 60 speed dark 14 light 2 FALSE 0.395 FALSE FALSE
kr 4 7 61 speed light 23 light 2 TRUE 0.322 FALSE TRUE
kr 4 7 62 speed light 16 dark 1 FALSE 0.269 FALSE FALSE
kr 4 7 63 speed light 15 dark 1 FALSE 0.438 FALSE FALSE
kr 4 7 64 speed light 15 light 2 TRUE 0.317 FALSE TRUE
kr 4 7 65 speed dark 11 dark 1 TRUE 0.285 FALSE TRUE
kr 4 7 66 speed dark 6 dark 1 TRUE 0.313 FALSE TRUE
kr 4 7 67 speed light 20 light 2 TRUE 0.391 FALSE TRUE
kr 4 7 68 speed dark 3 dark 1 TRUE 0.236 FALSE TRUE
kr 4 7 69 speed light 19 dark 1 FALSE 0.329 FALSE FALSE
kr 4 7 70 speed dark 13 dark 1 TRUE 0.425 FALSE TRUE
kr 4 7 71 speed dark 16 light 2 FALSE 0.374 FALSE FALSE
kr 4 7 72 speed dark 8 dark 1 TRUE 0.313 FALSE TRUE
kr 4 7 73 speed dark 4 dark 1 TRUE 0.397 FALSE TRUE
kr 4 7 74 speed light 19 light 2 TRUE 0.36 FALSE TRUE
kr 4 7 75 speed dark 12 dark 1 TRUE 0.384 FALSE TRUE
kr 4 7 76 speed light 31 light 2 TRUE 0.459 FALSE TRUE
kr 4 7 77 speed dark 14 dark 1 TRUE 0.384 FALSE TRUE
kr 4 7 78 speed dark 13 dark 1 TRUE 0.43 FALSE TRUE
kr 4 7 79 speed dark 9 dark 1 TRUE 0.362 FALSE TRUE
kr 4 7 80 speed dark 16 light 2 FALSE 0.491 FALSE FALSE
kr 4 7 81 speed light 25 light 2 TRUE 0.421 FALSE TRUE
kr 4 7 82 speed light 20 light 2 TRUE 0.43 FALSE TRUE
kr 4 7 83 speed dark 5 dark 1 TRUE 0.285 FALSE TRUE
kr 4 7 84 speed dark 17 light 2 FALSE 0.459 FALSE FALSE
kr 4 7 85 speed light 17 light 2 TRUE 0.389 FALSE TRUE
kr 4 7 86 speed light 25 light 2 TRUE 0.33 FALSE TRUE
kr 4 7 87 speed dark 9 dark 1 TRUE 0.269 FALSE TRUE
kr 4 7 88 speed dark 9 dark 1 TRUE 0.298 FALSE TRUE
kr 4 7 89 speed dark 9 dark 1 TRUE 0.313 FALSE TRUE
kr 4 7 90 speed dark 7 light 2 FALSE 0.293 FALSE FALSE
kr 4 7 91 speed light 14 light 2 TRUE 0.439 FALSE TRUE
kr 4 7 92 speed light 18 light 2 TRUE 0.348 FALSE TRUE
kr 4 7 93 speed dark 12 dark 1 TRUE 0.318 FALSE TRUE
kr 4 7 94 speed dark 15 dark 1 TRUE 0.364 FALSE TRUE
kr 4 7 95 speed dark 9 dark 1 TRUE 0.362 FALSE TRUE
kr 4 7 96 speed dark 14 dark 1 TRUE 0.297 FALSE TRUE
kr 4 7 97 speed light 29 light 2 TRUE 0.326 FALSE TRUE
kr 4 7 98 speed dark 13 dark 1 TRUE 0.287 FALSE TRUE
kr 4 7 99 speed light 21 light 2 TRUE 0.375 FALSE TRUE
kr 4 7 100 speed dark 13 dark 1 TRUE 0.254 FALSE TRUE
kr 4 7 101 speed dark 4 dark 1 TRUE 0.265 FALSE TRUE
kr 4 7 102 speed dark 9 dark 1 TRUE 0.282 FALSE TRUE
kr 4 8 2 speed light 26 light 2 TRUE 0.307 FALSE TRUE
kr 4 8 3 speed dark 21 light 2 FALSE 0.299 FALSE FALSE
kr 4 8 4 speed dark 9 dark 1 TRUE 0.328 FALSE TRUE
kr 4 8 5 speed light 25 light 2 TRUE 0.326 FALSE TRUE
kr 4 8 6 speed dark 15 dark 1 TRUE 0.285 FALSE TRUE
kr 4 8 7 speed light 22 dark 1 FALSE 0.283 FALSE FALSE
kr 4 8 8 speed dark 6 dark 1 TRUE 0.308 FALSE TRUE
kr 4 8 9 speed light 23 light 2 TRUE 0.262 FALSE TRUE
kr 4 8 10 speed dark 17 light 2 FALSE 0.249 FALSE FALSE
kr 4 8 11 speed dark 23 light 2 FALSE 0.343 FALSE FALSE
kr 4 8 12 speed light 21 light 2 TRUE 0.276 FALSE TRUE
kr 4 8 13 speed dark 14 dark 1 TRUE 0.337 FALSE TRUE
kr 4 8 14 speed light 5 dark 1 FALSE 0.249 FALSE FALSE
kr 4 8 15 speed light 16 light 2 TRUE 0.303 FALSE TRUE
kr 4 8 16 speed dark 22 dark 1 TRUE 0.32 FALSE TRUE
kr 4 8 17 speed light 29 light 2 TRUE 0.309 FALSE TRUE
kr 4 8 18 speed dark 7 dark 1 TRUE 0.384 FALSE TRUE
kr 4 8 19 speed light 18 dark 1 FALSE 0.313 FALSE FALSE
kr 4 8 20 speed light 22 light 2 TRUE 0.269 FALSE TRUE
kr 4 8 21 speed light 22 light 2 TRUE 0.314 FALSE TRUE
kr 4 8 22 speed dark 16 dark 1 TRUE 0.334 FALSE TRUE
kr 4 8 23 speed dark 15 dark 1 TRUE 0.28 FALSE TRUE
kr 4 8 24 speed dark 11 dark 1 TRUE 0.313 FALSE TRUE
kr 4 8 25 speed dark 18 dark 1 TRUE 0.229 FALSE TRUE
kr 4 8 26 speed light 18 light 2 TRUE 0.291 FALSE TRUE
kr 4 8 27 speed light 29 light 2 TRUE 0.245 FALSE TRUE
kr 4 8 28 speed light 28 light 2 TRUE 0.28 FALSE TRUE
kr 4 8 29 speed dark 17 light 2 FALSE 0.279 FALSE FALSE
kr 4 8 30 speed light 26 dark 1 FALSE 0.227 FALSE FALSE
kr 4 8 31 speed light 17 light 2 TRUE 0.267 FALSE TRUE
kr 4 8 32 speed dark 12 dark 1 TRUE 0.333 FALSE TRUE
kr 4 8 33 speed dark 21 light 2 FALSE 0.307 FALSE FALSE
kr 4 8 34 speed dark 3 dark 1 TRUE 0.275 FALSE TRUE
kr 4 8 35 speed dark 0 dark 1 TRUE 0.263 FALSE TRUE
kr 4 8 36 speed dark 9 dark 1 TRUE 0.28 FALSE TRUE
kr 4 8 37 speed light 21 light 2 TRUE 0.408 FALSE TRUE
kr 4 8 38 speed dark 16 light 2 FALSE 0.264 FALSE FALSE
kr 4 8 39 speed dark 14 light 2 FALSE 0.372 FALSE FALSE
kr 4 8 40 speed dark 11 dark 1 TRUE 0.244 FALSE TRUE
kr 4 8 41 speed dark 17 light 2 FALSE 0.389 FALSE FALSE
kr 4 8 42 speed dark 9 dark 1 TRUE 0.476 FALSE TRUE
kr 4 8 43 speed dark 4 dark 1 TRUE 0.278 FALSE TRUE
kr 4 8 44 speed light 19 light 2 TRUE 0.375 FALSE TRUE
kr 4 8 45 speed light 15 light 2 TRUE 0.377 FALSE TRUE
kr 4 8 46 speed dark 6 dark 1 TRUE 0.284 FALSE TRUE
kr 4 8 47 speed dark 12 dark 1 TRUE 0.359 FALSE TRUE
kr 4 8 48 speed dark 10 light 2 FALSE 0.373 FALSE FALSE
kr 4 8 49 speed dark 21 light 2 FALSE 0.37 FALSE FALSE
kr 4 8 50 speed dark 5 dark 1 TRUE 0.377 FALSE TRUE
kr 4 8 51 speed light 31 light 2 TRUE 0.292 FALSE TRUE
kr 4 8 52 speed light 21 light 2 TRUE 0.297 FALSE TRUE
kr 4 8 53 speed dark 6 dark 1 TRUE 0.285 FALSE TRUE
kr 4 8 54 speed light 20 light 2 TRUE 0.557 FALSE TRUE
kr 4 8 55 speed light 30 light 2 TRUE 0.252 FALSE TRUE
kr 4 8 56 speed dark 9 dark 1 TRUE 0.317 FALSE TRUE
kr 4 8 57 speed light 15 light 2 TRUE 0.274 FALSE TRUE
kr 4 8 58 speed dark 20 light 2 FALSE 0.347 FALSE FALSE
kr 4 8 59 speed dark 0 dark 1 TRUE 0.244 FALSE TRUE
kr 4 8 60 speed light 22 light 2 TRUE 0.276 FALSE TRUE
kr 4 8 61 speed dark 12 dark 1 TRUE 0.251 FALSE TRUE
kr 4 8 62 speed light 25 light 2 TRUE 0.212 FALSE TRUE
kr 4 8 63 speed light 26 dark 1 FALSE 0.234 FALSE FALSE
kr 4 8 64 speed light 4 dark 1 FALSE 0.306 FALSE FALSE
kr 4 8 65 speed dark 8 dark 1 TRUE 0.289 FALSE TRUE
kr 4 8 66 speed dark 9 light 2 FALSE 0.224 FALSE FALSE
kr 4 8 67 speed light 19 light 2 TRUE 0.322 FALSE TRUE
kr 4 8 68 speed light 17 light 2 TRUE 0.312 FALSE TRUE
kr 4 8 69 speed dark 29 light 2 FALSE 0.359 FALSE FALSE
kr 4 8 70 speed dark 9 light 2 FALSE 0.322 FALSE FALSE
kr 4 8 71 speed dark 18 light 2 FALSE 0.304 FALSE FALSE
kr 4 8 72 speed light 18 light 2 TRUE 0.354 FALSE TRUE
kr 4 8 73 speed dark 14 dark 1 TRUE 0.282 FALSE TRUE
kr 4 8 74 speed dark 24 light 2 FALSE 0.324 FALSE FALSE
kr 4 8 75 speed dark 21 dark 1 TRUE 0.391 FALSE TRUE
kr 4 8 76 speed dark 10 dark 1 TRUE 0.344 FALSE TRUE
kr 4 8 77 speed light 15 light 2 TRUE 0.322 FALSE TRUE
kr 4 8 78 speed light 16 light 2 TRUE 0.328 FALSE TRUE
kr 4 8 79 speed light 17 light 2 TRUE 0.378 FALSE TRUE
kr 4 8 80 speed light 22 light 2 TRUE 0.361 FALSE TRUE
kr 4 8 81 speed light 18 light 2 TRUE 0.3 FALSE TRUE
kr 4 8 82 speed light 14 dark 1 FALSE 0.433 FALSE FALSE
kr 4 8 83 speed dark 11 dark 1 TRUE 0.287 FALSE TRUE
kr 4 8 84 speed dark 11 dark 1 TRUE 0.278 FALSE TRUE
kr 4 8 85 speed light 20 light 2 TRUE 0.356 FALSE TRUE
kr 4 8 86 speed dark 12 dark 1 TRUE 0.399 FALSE TRUE
kr 4 8 87 speed dark 20 light 2 FALSE 0.405 FALSE FALSE
kr 4 8 88 speed light 30 light 2 TRUE 0.354 FALSE TRUE
kr 4 8 89 speed light 21 light 2 TRUE 0.343 FALSE TRUE
kr 4 8 90 speed dark 10 dark 1 TRUE 0.234 FALSE TRUE
kr 4 8 91 speed light 19 light 2 TRUE 0.389 FALSE TRUE
kr 4 8 92 speed dark 12 dark 1 TRUE 0.218 FALSE TRUE
kr 4 8 93 speed light 15 light 2 TRUE 0.273 FALSE TRUE
kr 4 8 94 speed dark 9 dark 1 TRUE 0.284 FALSE TRUE
kr 4 8 95 speed dark 6 dark 1 TRUE 0.362 FALSE TRUE
kr 4 8 96 speed dark 17 light 2 FALSE 0.34 FALSE FALSE
kr 4 8 97 speed dark 12 dark 1 TRUE 0.309 FALSE TRUE
kr 4 8 98 speed dark 12 dark 1 TRUE 0.278 FALSE TRUE
kr 4 8 99 speed light 28 light 2 TRUE 0.339 FALSE TRUE
kr 4 8 100 speed light 21 dark 1 FALSE 0.25 FALSE FALSE
kr 4 8 101 speed light 19 light 2 TRUE 0.267 FALSE TRUE
kr 4 8 102 speed light 25 light 2 TRUE 0.295 FALSE TRUE
kr 5 1 21 speed dark 17 light 2 FALSE 0.341 FALSE FALSE
kr 5 1 22 speed dark 23 light 2 FALSE 0.305 FALSE FALSE
kr 5 1 23 speed light 12 dark 1 FALSE 0.294 FALSE FALSE
kr 5 1 24 speed light 18 light 2 TRUE 0.415 FALSE TRUE
kr 5 1 25 speed dark 20 light 2 FALSE 0.294 FALSE FALSE
kr 5 1 26 speed dark 15 light 2 FALSE 0.337 FALSE FALSE
kr 5 1 27 speed light 17 light 2 TRUE 0.304 FALSE TRUE
kr 5 1 28 speed dark 10 dark 1 TRUE 0.267 FALSE TRUE
kr 5 1 29 speed dark 11 dark 1 TRUE 0.276 FALSE TRUE
kr 5 1 30 speed light 22 light 2 TRUE 0.307 FALSE TRUE
kr 5 1 31 speed dark 17 light 2 FALSE 0.329 FALSE FALSE
kr 5 1 32 speed light 22 light 2 TRUE 0.289 FALSE TRUE
kr 5 1 33 speed light 30 light 2 TRUE 0.311 FALSE TRUE
kr 5 1 34 speed light 14 dark 1 FALSE 0.315 FALSE FALSE
kr 5 1 35 speed dark 21 light 2 FALSE 0.315 FALSE FALSE
kr 5 1 36 speed light 18 light 2 TRUE 0.287 FALSE TRUE
kr 5 1 37 speed light 18 light 2 TRUE 0.328 FALSE TRUE
kr 5 1 38 speed light 17 light 2 TRUE 0.311 FALSE TRUE
kr 5 1 39 speed light 18 light 2 TRUE 0.31 FALSE TRUE
kr 5 1 40 speed light 24 dark 1 FALSE 0.3 FALSE FALSE
kr 5 1 41 speed dark 12 dark 1 TRUE 0.27 FALSE TRUE
kr 5 1 42 speed dark 17 light 2 FALSE 0.307 FALSE FALSE
kr 5 1 43 speed light 27 light 2 TRUE 0.238 FALSE TRUE
kr 5 1 44 speed light 21 light 2 TRUE 0.295 FALSE TRUE
kr 5 1 45 speed light 20 light 2 TRUE 0.295 FALSE TRUE
kr 5 1 46 speed dark 5 dark 1 TRUE 0.317 FALSE TRUE
kr 5 1 47 speed light 24 dark 1 FALSE 0.211 FALSE FALSE
kr 5 1 48 speed light 15 light 2 TRUE 0.284 FALSE TRUE
kr 5 1 49 speed dark 16 light 2 FALSE 0.277 FALSE FALSE
kr 5 1 50 speed dark 10 dark 1 TRUE 0.311 FALSE TRUE
kr 5 1 51 speed light 14 dark 1 FALSE 0.328 FALSE FALSE
kr 5 1 52 speed light 28 light 2 TRUE 0.286 FALSE TRUE
kr 5 1 53 speed dark 21 dark 1 TRUE 0.219 FALSE TRUE
kr 5 1 54 speed dark 10 dark 1 TRUE 0.331 FALSE TRUE
kr 5 1 55 speed dark 6 dark 1 TRUE 0.263 FALSE TRUE
kr 5 1 56 speed light 27 light 2 TRUE 0.309 FALSE TRUE
kr 5 1 57 speed dark 12 dark 1 TRUE 0.302 FALSE TRUE
kr 5 1 58 speed light 19 light 2 TRUE 0.324 FALSE TRUE
kr 5 1 59 speed light 19 light 2 TRUE 0.33 FALSE TRUE
kr 5 1 60 speed dark 9 dark 1 TRUE 0.287 FALSE TRUE
kr 5 1 61 speed dark 23 light 2 FALSE 0.374 FALSE FALSE
kr 5 1 62 speed dark 8 light 2 FALSE 0.289 FALSE FALSE
kr 5 1 63 speed dark 17 light 2 FALSE 0.356 FALSE FALSE
kr 5 1 64 speed light 18 light 2 TRUE 0.506 FALSE TRUE
kr 5 1 65 speed light 15 light 2 TRUE 0.338 FALSE TRUE
kr 5 1 66 speed light 28 light 2 TRUE 0.377 FALSE TRUE
kr 5 1 67 speed dark 7 dark 1 TRUE 0.297 FALSE TRUE
kr 5 1 68 speed dark 13 light 2 FALSE 0.372 FALSE FALSE
kr 5 1 69 speed light 26 light 2 TRUE 0.286 FALSE TRUE
kr 5 1 70 speed dark 19 light 2 FALSE 0.296 FALSE FALSE
kr 5 1 71 speed light 22 dark 1 FALSE 0.328 FALSE FALSE
kr 5 1 72 speed dark 6 dark 1 TRUE 0.321 FALSE TRUE
kr 5 1 73 speed dark 9 light 2 FALSE 0.24 FALSE FALSE
kr 5 1 74 speed light 27 light 2 TRUE 0.307 FALSE TRUE
kr 5 1 75 speed light 28 light 2 TRUE 0.329 FALSE TRUE
kr 5 1 76 speed dark 12 dark 1 TRUE 0.334 FALSE TRUE
kr 5 1 77 speed light 21 light 2 TRUE 0.374 FALSE TRUE
kr 5 1 78 speed light 16 light 2 TRUE 0.479 FALSE TRUE
kr 5 1 79 speed light 21 light 2 TRUE 0.295 FALSE TRUE
kr 5 1 80 speed light 22 light 2 TRUE 0.345 FALSE TRUE
kr 5 1 81 speed light 22 light 2 TRUE 0.279 FALSE TRUE
kr 5 1 82 speed light 17 light 2 TRUE 0.249 FALSE TRUE
kr 5 1 83 speed dark 15 light 2 FALSE 0.296 FALSE FALSE
kr 5 1 84 speed light 23 light 2 TRUE 0.34 FALSE TRUE
kr 5 1 85 speed light 23 light 2 TRUE 0.314 FALSE TRUE
kr 5 1 86 speed dark 13 dark 1 TRUE 0.369 FALSE TRUE
kr 5 1 87 speed dark 15 dark 1 TRUE 0.329 FALSE TRUE
kr 5 1 88 speed light 18 dark 1 FALSE 0.381 FALSE FALSE
kr 5 1 89 speed light 25 light 2 TRUE 0.286 FALSE TRUE
kr 5 1 90 speed dark 12 dark 1 TRUE 0.303 FALSE TRUE
kr 5 1 91 speed light 22 light 2 TRUE 0.29 FALSE TRUE
kr 5 1 92 speed light 32 light 2 TRUE 0.296 FALSE TRUE
kr 5 1 93 speed light 18 dark 1 FALSE 0.4 FALSE FALSE
kr 5 1 94 speed dark 14 dark 1 TRUE 0.322 FALSE TRUE
kr 5 1 95 speed dark 16 dark 1 TRUE 0.444 FALSE TRUE
kr 5 1 96 speed light 10 dark 1 FALSE 0.344 FALSE FALSE
kr 5 1 97 speed light 16 light 2 TRUE 0.398 FALSE TRUE
kr 5 1 98 speed dark 11 dark 1 TRUE 0.302 FALSE TRUE
kr 5 1 99 speed light 16 dark 1 FALSE 0.478 FALSE FALSE
kr 5 1 100 speed light 11 dark 1 FALSE 0.271 FALSE FALSE
kr 5 1 101 speed dark 13 light 2 FALSE 0.383 FALSE FALSE
